name,category_id,address_cd,signature_menu,latitude,longitude,post_id
선비분식,BC01,경기도 용인시 처인구 금령로 85번길 14-5,만두,37.23681219,127.2060271,1
남애막국수칼국수,BC01,경기도 용인시 처인구 금령로 34번길 7,"칼국수, 막국수",37.23413401,127.2000391,1
황소식당,BC01,경기도 용인시 처인구 금학로 515,오삼불고기,37.2371966,127.2121678,1
공원동태섞어탕,BC01,경기도 용인시 처인구 금학로349번길 7,동태섞어탕,37.23745508,127.2021102,1
둥지뜰,BC01,경기도 용인시 처인구 동부로 299,만두국,37.2304064,127.2141481,1
깊은산속다람쥐,BC01,경기도 용인시 처인구 모현읍 갈월로 172,도토리 묵밥,37.3248905,127.2622583,1
제일식당,BC01,경기도 용인시 처인구 백암면 백암로 201번길 11,순대국,37.16461533,127.373636,1
태봉산한터오리골,BC01,경기도 용인시 처인구 양지면 주북로 440,양념 오리구이,37.24446969,127.2796757,1
원삼횟집,BC01,경기도 용인시 처인구 원삼면 농촌파크로 225,회,37.16498266,127.3100843,1
미락가든,BC01,경기도 용인시 처인구 이동읍 어진로 790,메기 매운탕,37.10697914,127.1926252,1
원똘배가,BC01,경기도 용인시 처인구 지삼로 590,만두전골,37.24035492,127.1664332,1
봉덕칼국수,BC01,경기도 의왕시 징계골길 11,칼국수,37.33560304,126.9656508,1
이순례손칼국수,BC01,경기도 의정부시 둔야로45번길 48,"칼국수, 만두",37.74002299,127.036958,1
평양초계탕·막국수,BC01,경기도 의정부시 둔야로 33번길 34,막국수,37.7390352,127.0377013,1
산오리,BC01,경기도 의정부시 민락로 498-24,오리회전구,37.7457901,127.1060342,1
전원식당,BC01,경기도 의정부시 평화로 175-1,구이,37.7644094,127.0438037,1
신갈미,BC01,경기도 이천시 경충대로 2494,추어국수,37.2212019,127.5258914,1
속초집,BC01,경기도 이천시 경충대로 2849,불향쭈꾸미,37.2577838,127.4838467,1
청목,BC01,경기도 이천시 경충대로 3046,쌀밥정식,37.2212019,127.5258914,1
서경한우프라자,BC01,경기도 이천시 구만리로 300,이천한우,37.2744971,127.4555596,1
대자연호남식당,BC01,경기도 이천시 모가면 진상미로 1585,돼지불구이,37.1476019,127.4926004,1
서경들손두부,BC01,경기도 이천시 모가면 진상미로1178번길 17,"두부전골, 보쌈정식",37.1608244,127.4909704,1
소문난칼국수,BC01,경기도 이천시 설봉로58번길 30,칼국수,37.2813256,127.4394279,1
오가생선구이전문점,BC01,경기도 이천시 신둔면 경충대로 3198,생선구이,37.3203408,127.3983511,1
거궁,BC01,경기도 이천시 신둔면 서이천로 945,한정식,37.2869988,127.3952814,1
이천염소탕,BC01,경기도 이천시 증신로 22-21,염소탕,37.2811935,127.460845,1
오늘손칼국수&찜,BC01,경기도 이천시 호법면 이섭대천로 864,해물찜,37.2217735,127.4268979,1
시골손칼국수,BC01,경기도 파주시 금정로 20,호박만두,37.7580644,126.7758666,1
원조삼거리부대찌개,BC01,경기도 파주시 문산읍 문향로 103,부대찌개,37.8548006,126.785946,1
초리골초계탕,BC01,경기도 파주시 법원읍 초리골길 110,초계탕,37.85109878,126.8896283,1
원조두지리매운탕본점,BC01,경기도 파주시 적성면 술이홀로 2316번길 45,민물매운탕,37.96393356,126.8938518,1
갈릴리농원,BC01,경기도 파주시 탄현면 방촌로 1196,장어구이,37.8214753,126.7250786,1
사거리덕성식당,BC01,경기도 평택시 국제로 38,순대국,37.0765776,127.048117,1
물음표볶음,BC01,경기도 평택시 밀월로 43번길 46,"칼국수,열무국수",37.07850395,127.0504986,1
온달해물국,BC01,경기도 평택시 방여울로39번길 6,대구맑은탕,37.04054919,127.0884141,1
갈릴리수산,BC01,경기도 평택시 서정로 216,회,37.0683933,127.0511711,1
숯고개부대찌개,BC01,경기도 평택시 쇼핑로 39-1,"부대찌개, 스테이크",37.0812509,127.0536982,1
역전육회,BC01,경기도 평택시 원평로52번길 19,육회,36.9913673,127.083323,1
평택쌍둥이네,BC01,경기도 평택시 유천3길 109,어죽,36.97101284,127.1090089,1
사오정과저팔계,BC01,경기도 평택시 이충로100번길 31,"백반, 오징어볶음",37.0645382,127.0647187,1
깔끔이분식,BC01,경기도 평택시 중앙시장로 18-2,"쫄면, 당면떡볶이",37.0800175,127.0522117,1
김네집,BC01,경기도 평택시 중앙시장로25번길 15,부대찌개,37.080673,127.0530113,1
시골풍경,BC01,경기도 평택시 청북읍 현곡길 73,민물매운탕,37.0479987,126.9241539,1
꼬끼오닭개장,BC01,경기도 평택시 청북읍 서해로 1752-3,닭개장,37.0280514,126.943608,1
항아리메밀국수집,BC01,경기도 평택시 통복시장로22번길 7-1,오리백숙,36.9969365,127.086754,1
이모네시골집,BC01,경기도 평택시 팽성읍 송화택지로 25번길 13,묵은지 닭볶음탕,36.96327824,127.0565902,1
이창진가마솥곰탕,BC01,경기도 평택시 평택1로 105,곰탕,37.0005224,127.0891709,1
호성식당,BC01,경기도 평택시 포승읍 연암길 87,"꽃게탕, 게장정식",36.96211341,126.8469592,1
홍두깨식당,BC01,경기도 평택시 포승읍 연암길 92,칼국수,36.96224645,126.846355,1
하늘정농원,BC01,경기도 평택시 포승읍 재촌안길 7-37,닭요리,36.97365251,126.8630885,1
대반식당,BC01,경기도 평택시 현덕면 인광4길 19-25,각종찌개,36.97447735,126.9234019,1
모내기,BC01,경기도 포천시 군내면 포천로 1495,쌈밥,37.8774096,127.2152619,1
함병현김치말이국수,BC01,경기도 포천시 내촌면 내촌로 175,국수,37.7858587,127.2273075,1
원조우렁쌈밥순두부,BC01,경기도 포천시 내촌면 신팔리 73-5,순두부,37.84625018,127.2805615,1
동이손만두,BC01,경기도 포천시 소흘읍 광릉수목원로 700-3,만두,37.77338467,127.1577362,1
동강민물매운탕,BC01,경기도 포천시 소흘읍 죽엽산로 378,매운탕,37.79964052,127.1664866,1
무봉리토종순대국본점,BC01,경기도 포천시 소흘읍 호국로 475,순대국,37.8147298,127.1355726,1
고향나들이,BC01,경기도 포천시 신북면 깊이울로 103,오리로스,37.92649236,127.1777359,1
평양면옥,BC01,경기도 포천시 신북면 틀못이길 9,평양냉면,37.92235528,127.2229623,1
우목정,BC01,경기도 포천시 이동면 화동로 1974,이동갈비,38.0329537,127.3662098,1
홍두깨,BC01,경기도 포천시 정문동길 24,칼국수,37.88671567,127.1886676,1
밀향기,BC01,경기도 하남시 검단산로 217,"검은콩국수, 해물칼국수",37.542282,127.2378916,1
오천년코다리본점,BC01,경기도 하남시 검단산로 263,코다리조림,37.5421592,127.2393571,1
창모루,BC01,경기도 하남시 검단산로 301,칼국수,37.5393106,127.2332128,1
팔당원조칼제비칼국수,BC01,경기도 하남시 검단산로 348,칼제비,37.5414567,127.2375972,1
털보집,BC01,경기도 하남시 검단산로 379,"빠가사리매운탕, 붕어찜",37.542282,127.2378916,1
강릉해변메밀막국수,BC01,경기도 하남시 서하남로 541,메밀막국수,37.5159193,127.1498176,1
오늘도웃자,BC01,경기도 하남시 서하남로 573,생고기 두루치기,37.5199104,127.1754901,1
양지곱창,BC01,경기도 하남시 수리북로 15,"돼지막창양념,소금구이",37.5414799,127.202687,1
유장춘닭개장,BC01,경기도 하남시 천현로 86,닭개장,37.5349365,127.2140472,1
독불장군,BC01,경기도 하남시 초일로 10,백반,37.54184491,127.1758797,1
상화울가든,BC01,경기도 하남시 초일로 174번길 27,"능이닭, 오리백숙",37.53197235,127.1853345,1
산곡민물매운탕어탕칼국수,BC01,경기도 하남시 하남대로 183,민물매운탕국수,37.5023834,127.2315947,1
초가집,BC01,경기도 화성시 남양읍 남양로 610,아구찜,37.2181684,126.8320535,1
원냉면,BC01,경기도 화성시 남양읍 남양성지로 147,"만두전골, 냉면",37.2152193,126.8306395,1
옥돌정,BC01,경기도 화성시 남양읍 남양성지로 211,"냉면, 곰탕",37.2152193,126.8306395,1
병점아씨닭발,BC01,경기도 화성시 병점동로 98,"닭발, 똥집볶음, 오돌뼈",37.2127328,127.0402488,1
산골추어탕,BC01,경기도 화성시 봉담읍 가능골2길 39,매운탕,37.18726863,126.9354022,1
구가네통영굴밥,BC01,경기도 화성시 봉담읍 왕림리 15,굴정식,37.20240303,126.9417491,1
다람쥐할머니,BC01,경기도 화성시 비봉면 비봉로 165,도토리묵맛집,37.2349336,126.8631503,1
비봉손칼국수,BC01,경기도 화성시 비봉면 화성로 1617번길 57,칼국수,37.2291157,126.8575147,1
신서해횟집,BC01,경기도 화성시 서신면 궁평항로 1159-1,"우럭매운탕, 가자미무침",37.1709112,126.7078197,1
전주초가집,BC01,경기도 화성시 서신면 궁평항로 1276-1,청국장,37.1425938,126.7022301,1
삼성낙지칼국수,BC01,경기도 화성시 서신면 바다뜰길 100,"낙지무침, 칼국수",37.1672272,126.7056914,1
구좌리얼크니손칼국수화성점,BC01,경기도 화성시 세자로 481,샤브칼국수,37.1708557,126.9814709,1
시골집민물장어,BC01,경기도 화성시 송산면 제부로 1143-8,민물장어,37.19756642,126.7195029,1
뚝방집,BC01,경기도 화성시 정남면 모산길 19-19,"묵밥, 손두부",37.18956234,126.9785381,1
용바우가든,BC01,경기도 화성시 정남면 신백길 39,"왕갈비, 김치전골",37.1655593,126.9711663,1
부산식당 순대국밥,BC01,경기도 화성시 태안로 210-1,순대국,37.22446,127.02149,1
화성청학동칡냉면,BC01,경기도 화성시 효행로 468,냉면,37.2369816,126.9642732,1
해장촌,BC01,경기도 화성시 효행로 509,해장국,37.2369816,126.9642732,1
석천돌솥밥,BC01,인천광역시 강화군 강화읍 강화대로393번길 8-1,돌솥한정식,37.74539223,126.4864544,1
수라전통육개장,BC01,인천광역시 강화군 강화읍 강화대로403번길 14,육개장,37.74525858,126.4853917,1
호산정,BC01,인천광역시 강화군 강화읍 고비고개로 248-5,맛있는밥상,37.7370018,126.4476132,1
강화쑥숯불갈비,BC01,인천광역시 강화군 강화읍 남문로 45,갈비,37.741868,126.4881953,1
왕자정묵밥,BC01,인천광역시 강화군 강화읍 북문길 55,묵밥,37.7517122,126.4843685,1
우리옥,BC01,인천광역시 강화군 강화읍 신문리 184-5,한식집,37.7461535,126.4838445,1
연미정 할머니네,BC01,인천광역시 강화군 강화읍 해안북로 450,백반,37.7776531,126.5061636,1
서령,BC01,인천광역시 강화군 길상면 보리고개로 96,메밀 막국수,37.62220799,126.479767,1
보광호,BC01,인천광역시 강화군 길상면 해안남로619번길 21,꽃게탕,37.59831554,126.4964472,1
충남서산집,BC01,인천광역시 강화군 내가면 중앙로 1200,"꽃게탕, 꽃게찜",37.6988851,126.4294277,1
이유가,BC01,인천광역시 강화군 선원면 시리미로42번길 62-34,청국장,37.72807832,126.4764845,1
일미산장숯불장어,BC01,인천광역시 강화군 선원면 더리미길 2,"민물장어, 갯벌장어",37.72387251,126.5126659,1
돌기와집,BC01,인천광역시 강화군 송해면 상도숭뢰길116번길 39-10,"붕어찜, 메기매운탕",37.7820813,126.4769375,1
유진면옥,BC01,인천광역시 강화군 양도면 강화남로 606-1,"진주냉면, 육개장, 육전",37.6949096,126.4237256,1
편가네된장,BC01,인천광역시 강화군 화도면 가능포로89번길 11,"강된장비빕밥, 젓국갈비전골",37.64055241,126.4193987,1
계산복집,BC01,인천광역시 계양구 계산새로25,복어요리,37.53812187,126.730821,1
현미순두부,BC01,인천광역시 부평구 마장로 265,순두부,37.4873288,126.7073362,1
찐만이네,BC01,인천광역시 계양구 봉오대로677번길 15-1,만두,37.5326311,126.7242107,1
바로족발,BC01,인천광역시 계양구 주부토로 545,족발,37.5289028,126.7292686,1
들내음들깨칼국수·수제비,BC01,인천광역시 남동구 논고개로 393,"들깨칼국수, 수제비",37.416378,126.7272984,1
마음으로 가는 고향,BC01,인천광역시 남동구 덕골로 151,돌솥비빔밥,37.4278329,126.7232497,1
풍가미가뼈해장국,BC01,인천광역시 남동구 만수로75번길 17,뼈해장국,37.4641004,126.7360691,1
대관령숯불갈비,BC01,인천광역시 남동구 문화로133번길 44,"우렁쌈밥, 두루치기",37.4516618,126.6976456,1
모자온달,BC01,인천광역시 남동구 문화서로18번길 7,구이닭발,37.44687,126.6973414,1
영일궁,BC01,인천광역시 남동구 선수촌공원로23번길 20,삼겹살,37.4410704,126.7084602,1
자돈심,BC01,인천광역시 남동구 선수촌공원로23번길 6-1,삼겹살,37.4410704,126.7084602,1
명동보리밥,BC01,인천광역시 남동구 예술로 220,"보리밥정식, 보쌈",37.4622605,126.7023941,1
오복내,BC01,인천광역시 남동구 호구포로765번길 68-1,미꾸라지 매운탕,37.4508879,126.7165354,1
현대물텀벙,BC01,인천광역시 동구 샛골로 140,"아구탕, 아구찜",37.4712685,126.6430183,1
형제숯불갈비,BC01,인천광역시 동구 화수로 83-1,"김치찌개, 제육볶음",37.4827431,126.6333376,1
길손물텀벙,BC01,인천광역시 미추홀구 경인로7번길 4,아구찜,37.4640964,126.644811,1
성진물텀벙,BC01,인천광역시 미추홀구 독배로403번길 10,"아귀탕, 아귀찜, 해물찜",37.4564293,126.6478261,1
청수옥,BC01,인천광역시 미추홀구 주승로 84,메밀,37.4414995,126.695354,1
장촌칼국수,BC01,인천광역시 옹진군 백령면 백령로345번길 15,"칼국수, 만두",37.97242222,124.7106186,1
그린파크,BC01,인천광역시 옹진군 백령면 백령로297번길 16,"냉면, 수육, 전병",37.97106722,124.7152634,1
심마니한방옻닭,BC01,인천광역시 부평구 동수로 28,한방삼계탕,37.4849437,126.7322173,1
뉴욕반점,BC01,인천광역시 부평구 부평대로87번길 4,찹쌀탕수육,37.4992535,126.7214739,1
힐록,BC01,인천광역시 부평구 청중로29번길 34,"돼지모둠바비큐, 파스타, 스테이크",37.5181344,126.6989227,1
이복집,BC01,인천광역시 서구 가정로 168,복어요리,37.5179398,126.672962,1
정가며느리볼테기,BC01,인천광역시 서구 검단로459번길 7-3,볼테기찜,37.6020587,126.6552873,1
진천토종순대,BC01,인천광역시 서구 신진말로 37,"순대국밥, 곱창전골",37.4933541,126.6799445,1
어죽이네,BC01,인천광역시 서구 심곡로 82-1,철렵국,37.5418633,126.6788549,1
구도로통닭,BC01,인천광역시 서구 청라커낼로260번길 11,마늘쫑통닭,37.5320895,126.6457279,1
청정칼국수,BC01,인천광역시 서구 푸른로14번길 12,청합칼국수,37.5242431,126.6293989,1
해가산꽃게탕,BC01,인천광역시 연수구 대암로 21,꽃게탕,37.4181189,126.652083,1
그시절동태촌,BC01,인천광역시 연수구 샘말로 37-8,동태탕,37.4133862,126.6786288,1
용두레,BC01,인천광역시 연수구 예술로20번길 41,"옻닭, 오리누룽지백숙",37.434522,126.7009608,1
할머니 즉석떡볶이,BC01,인천광역시 연수구 청량로 235,떡볶이,37.4204794,126.6526873,1
월아천,BC01,인천광역시 중구 개항로45번길 12-20,"오리백숙, 닭볶음탕",37.4732348,126.6277458,1
해송쌈밥,BC01,인천광역시 중구 공항서로 177,쌈밥,37.431706,126.4265065,1
화성영양탕,BC01,인천광역시 중구 서해대로410번길 45,"영양탕, 삼계탕",37.4623653,126.6347037,1
금산,BC01,인천광역시 중구 연안부두로 16,밴댕이회무침,37.4532726,126.5984554,1
송원식당,BC01,인천광역시 중구 연안부두로 24-1,밴댕이회무침,37.4532726,126.5984554,1
황해해물칼국수1호점,BC01,인천광역시 중구 마시란로 24,"칼국수, 만두",37.4387544,126.4092941,1
남도추어탕,BC01,인천광역시 중구 흰바위로92번길 6-16,추어탕,37.4898984,126.4940669,1
시골식당,BC01,강원도 강릉시 강동면 헌화로 665-1,망치매운탕,37.6651388,129.0524142,1
청정갯마을,BC01,강원도 강릉시 강릉대로 210번길 22,생선찜,37.75620544,128.8933607,1
